BLDG ID, STREET ADDRESS, ZIP CODE, LAST REG, RC COUNT, DOCKET NO, CASE TYPE, CASE STATUS, FILING DATE, CLOSING DATE, CLOSE CODE, STAFF ID, MCI ITEM, CLAIM COST, ALLOW COST, WK BEG DT
221791, 820 TO 822 COLGATE AVE BRONX NY, 10473, 2020, 0, EV610009X, X, CLOSED, 10/03/2016, 10/04/2016, CW, RX-00004-16, NEW ROOF, 788060.00, 0, 05/30/2018
221791, 820 TO 822 COLGATE AVE BRONX NY, 10473, 2020, 0, FR610015X, X, CLOSED, 06/28/2017, 06/29/2017, GP, RX-00004-17
221791, 820 TO 822 COLGATE AVE BRONX NY, 10473, 2020, 0, FW610013X, X, CLOSED, 11/16/2017, 03/14/2018, GP, RX-00002-18
221791, 820 TO 822 COLGATE AVE BRONX NY, 10473, 2020, 0, FW610014X, X, CLOSED, 11/16/2017, 03/14/2018, GP, RISF-00060-18
221791, 820 TO 822 COLGATE AVE BRONX NY, 10473, 2020, 0, IV610018OM, OM, OPEN, 10/19/2020, 999, GP, MRK1
221791, 820 TO 822 COLGATE AVE BRONX NY, 10473, 2020, 0, IV610018OM, OM, OPEN, 10/19/2020, 999, GP, MRK1, ARCHITECTURAL FEES, 20645.00, 0, 04/12/2017
221792, 880 TO 882 COLGATE AVE BRONX NY, 10473, 2020, 0, CO610014OM, OM, CLOSED, 03/07/2014, 10/21/2014, GP, RISF-00110-15, APARTMENT WINDOWS, 525014.00, 522014.00, 02/28/2012
221792, 880 TO 882 COLGATE AVE BRONX NY, 10473, 2020, 0, CO610014OM, OM, CLOSED, 03/07/2014, 10/21/2014, GP, RISF-00110-15, WINDOW GUARDS, 47095.00, 0.00, 02/28/2012
221792, 880 TO 882 COLGATE AVE BRONX NY, 10473, 2020, 0, CO610014OM, OM, CLOSED, 03/07/2014, 10/21/2014, GP, RISF-00110-15, BALCONY DOORS, 210787.00, 209287.00, 02/28/2012
221792, 880 TO 882 COLGATE AVE BRONX NY, 10473, 2020, 0, CO610014OM, OM, CLOSED, 03/07/2014, 10/21/2014, GP, RISF-00110-15, SIDEWALK SHED, 35500.00, 35500.00, 02/28/2012
221792, 880 TO 882 COLGATE AVE BRONX NY, 10473, 2020, 0, CO610014OM, OM, CLOSED, 03/07/2014, 10/21/2014, GP, RISF-00110-15, BASEMENT WINDOWS, 26750.00, 26750.00, 02/28/2012
221792, 880 TO 882 COLGATE AVE BRONX NY, 10473, 2020, 0, CO610014OM, OM, CLOSED, 03/07/2014, 10/21/2014, GP, RISF-00110-15, CONSULTANT ENGINEER, 13877.06, 0.00, 11/08/2011
221792, 880 TO 882 COLGATE AVE BRONX NY, 10473, 2020, 0, CS610011OM, OM, CLOSED, 07/18/2014, 04/15/2015, GP, ROM-00021-15, HOT WATER HEATERS 2, 131600.00, 107687.20, 06/21/2012
221792, 880 TO 882 COLGATE AVE BRONX NY, 10473, 2020, 0, DU610011OM, OM, CLOSED, 09/04/2015, 12/07/2016, GP, RRO-00011-20, FLOORING, 237950.00, 59650.00, 03/03/2013
221792, 880 TO 882 COLGATE AVE BRONX NY, 10473, 2020, 0, DU610011OM, OM, CLOSED, 09/04/2015, 12/07/2016, GP, RRO-00011-20, ENTRANCE DOORS, 54000.00, 27800.00, 03/03/2013
221792, 880 TO 882 COLGATE AVE BRONX NY, 10473, 2020, 0, DU610011OM, OM, CLOSED, 09/04/2015, 12/07/2016, GP, RRO-00011-20, CANOPY |  ETC., 78000.00, 0.00, 03/03/2013
221792, 880 TO 882 COLGATE AVE BRONX NY, 10473, 2020, 0, DU610011OM, OM, CLOSED, 09/04/2015, 12/07/2016, GP, RRO-00011-20, CARPET, 63786.12, 62314.87, 03/04/2013
221792, 880 TO 882 COLGATE AVE BRONX NY, 10473, 2020, 0, DU610011OM, OM, CLOSED, 09/04/2015, 12/07/2016, GP, RRO-00011-20, TV/SECURITY SYSTEM, 76467.50, 76467.50, 12/03/2012
221792, 880 TO 882 COLGATE AVE BRONX NY, 10473, 2020, 0, DW610043OM, OM, CLOSED, 11/25/2015, 09/16/2016, GP, ROM-00090-16, TWELVE ELEVATORS, 2141700.00, 2133044.00, 09/02/2014
213894, 1148 COLGATE AVE BRONX NY, 10472, 2020, 1, YH630042OM, OM, CLOSED, 08/25/2010, 03/24/2011, DE, RXX-000803-19, REWIRING, 104000.00, 0, 05/14/2008
211483, 1150 COLGATE AVE BRONX NY, 10472, 2020, 1, ZA630022OM, OM, CLOSED, 01/14/2011, 04/22/2011, GR, RXX-000803-19, BOILER/BURNER, 41000.00, 41000.00, 10/30/2009
202376, 1142 TO 1146 COLLEGE AVE BRONX NY, 10456, 2020, 0, FW610093OM, OM, CLOSED, 11/16/2017, 07/18/2018, GP, ROM-00065-18, BOILER/BURNER, 88356.50, 82856.50, 06/12/2015
211559, 1110 COLLEGE AVE BRONX NY, 10456, 2020, 0, DR610115OM, OM, CLOSED, 06/29/2015, 06/10/2016, GP, ROM-00054-16, BOILER, 22300.00, 21170.00, 11/01/2014
211559, 1110 COLLEGE AVE BRONX NY, 10456, 2020, 0, DR610115OM, OM, CLOSED, 06/29/2015, 06/10/2016, GP, ROM-00054-16, INTERCOM, 4000.00, 0.00, 07/01/2014
211559, 1110 COLLEGE AVE BRONX NY, 10456, 2020, 0, DR610115OM, OM, CLOSED, 06/29/2015, 06/10/2016, GP, ROM-00054-16, GAS LINE REPLACEMENT, 9600.00, 0.00, 02/01/2015
211559, 1110 COLLEGE AVE BRONX NY, 10456, 2020, 0, DR610115OM, OM, CLOSED, 06/29/2015, 06/10/2016, GP, ROM-00054-16, ROOF CHIMNEY CAPSTON, 2800.00, 0.00, 08/01/2014
211559, 1110 COLLEGE AVE BRONX NY, 10456, 2020, 0, DR610115OM, OM, CLOSED, 06/29/2015, 06/10/2016, GP, ROM-00054-16, OIL TANK REPLACEMENT, 7200.00, 7070.00, 07/01/2014
207923, 1200 COLLEGE AVE BRONX NY, 10456, 2020, 0, ES610061OM, OM, CLOSED, 07/13/2016, 03/03/2017, GR, ROM-00023-17, BURNER, 80335.00, 80335.00, 05/23/2014
207923, 1200 COLLEGE AVE BRONX NY, 10456, 2020, 0, ES610061OM, OM, CLOSED, 07/13/2016, 03/03/2017, GR, ROM-00023-17, CHIMNEY LINER, 55935.00, 55935.00, 07/10/2014
205608, 1212 COLLEGE AVE BRONX NY, 10456, 2020, 0, CM610013X, X, CLOSED, 01/14/2014, 01/17/2014, GP, RX-00002-14
200909, 1259 COLLEGE AVE BRONX NY, 10456, 2020, 0, XB630050OM, OM, CLOSED, 02/06/2009, 03/10/2010, DE, RRK-00001-12, ROOF DOORS, 2955.00, 0, 08/18/2007
200909, 1259 COLLEGE AVE BRONX NY, 10456, 2020, 0, XB630050OM, OM, CLOSED, 02/06/2009, 03/10/2010, DE, RRK-00001-12, ASBESTOS REMOVAL, 12500.00, 0, 10/01/2007
200909, 1259 COLLEGE AVE BRONX NY, 10456, 2020, 0, XB630050OM, OM, CLOSED, 02/06/2009, 03/10/2010, DE, RRK-00001-12, AIR MONITORING, 1375.00, 0, 10/01/2007
200909, 1259 COLLEGE AVE BRONX NY, 10456, 2020, 0, XB630050OM, OM, CLOSED, 02/06/2009, 03/10/2010, DE, RRK-00001-12, BOILER/BURNER |  TIMER, 92500.00, 0, 10/10/2007
200909, 1259 COLLEGE AVE BRONX NY, 10456, 2020, 0, ZB630014OM, OM, CLOSED, 02/08/2011, 06/15/2011, GR, RXX-000803-19, DOORS/INTERCOM, 33045.00, 33045.00, 08/01/2010
200908, 1269 COLLEGE AVE BRONX NY, 10456, 2020, 1, ZC620002X, X, CLOSED, 03/28/2011, 03/28/2011, VO, M99
200908, 1269 COLLEGE AVE BRONX NY, 10456, 2020, 1, ZC630022X, X, CLOSED, 03/28/2011, 01/18/2012, GP, RX-00001-12
201477, 1369 COLLEGE AVE BRONX NY, 10456, 2020, 0, XG630089X, X, CLOSED, 07/27/2009, 10/22/2010, CW, RXX-000811-18
201477, 1369 COLLEGE AVE BRONX NY, 10456, 2020, 0, CR630029X, X, CLOSED, 06/20/2014, 07/08/2014, GR, RX-00007-14
203660, 1405 COLLEGE AVE BRONX NY, 10456, 2020, 0, CM610014X, X, CLOSED, 01/14/2014, 01/21/2014, GR, RX-00002-14, BOILER/BURNER, 170000.00, 168529.00, 12/01/2012
203660, 1405 COLLEGE AVE BRONX NY, 10456, 2020, 0, EN610010OM, OM, CLOSED, 02/01/2016, 11/15/2016, GP, ROM-00116-16, ELEVATOR UPGRADING, 15300.00, 0, 07/28/2014
203660, 1405 COLLEGE AVE BRONX NY, 10456, 2020, 0, ET610041OM, OM, CLOSED, 08/08/2016, 09/26/2016, DE, ROM-00096-16
203177, 1354 COMMONWEALTH AVE BRONX NY, 10472, 2020, 0, XF610105OM, OM, CLOSED, 06/08/2009, 03/24/2010, GR, RXX-000915-18, TV/SECURITY SYSTEM, 8069.25, 8069.25, 04/11/2009
203177, 1354 COMMONWEALTH AVE BRONX NY, 10472, 2020, 0, YI610089X, X, CLOSED, 09/22/2010, 07/01/2011, GR, RXX-000104-20, NEW WINDOWS, 38045.00, 35457.00, 10/08/2010
203177, 1354 COMMONWEALTH AVE BRONX NY, 10472, 2020, 0, ZC610010X, X, CLOSED, 03/28/2011, 09/08/2011, GR, RXX-000104-20
203177, 1354 COMMONWEALTH AVE BRONX NY, 10472, 2020, 0, ZE610011OM, OM, CLOSED, 05/06/2011, 01/30/2012, GP, RISF-00046-17
203177, 1354 COMMONWEALTH AVE BRONX NY, 10472, 2020, 0, ZE610011OM, OM, CLOSED, 05/06/2011, 01/30/2012, GP, RISF-00046-17, SUPPLIER/INSTALLER, 24750.00, 24530.00, 10/08/2010
203177, 1354 COMMONWEALTH AVE BRONX NY, 10472, 2020, 0, ZE610011OM, OM, CLOSED, 05/06/2011, 01/30/2012, GP, RISF-00046-17, ROOF INSULATION, 8908.00, 0.00, 01/04/2010, BRICKWORK, 87000.00, 0, 05/01/2017
203177, 1354 COMMONWEALTH AVE BRONX NY, 10472, 2020, 0, ZE610011OM, OM, CLOSED, 05/06/2011, 01/30/2012, GP, RISF-00046-17, HOT WATER HEATER, 15750.00, 14750.00, 07/06/2010, REWIRING, 144000.00, 140800.00, 08/28/2018
203177, 1354 COMMONWEALTH AVE BRONX NY, 10472, 2020, 0, CW610005X, X, CLOSED, 11/12/2014, 04/03/2018, VO, MX99, MISC BRICKWORK, 245000.00, 0, 05/01/2017
203177, 1354 COMMONWEALTH AVE BRONX NY, 10472, 2020, 0, CW610006X, X, CLOSED, 11/12/2014, 02/26/2015, GP, RX-00003-15
203177, 1354 COMMONWEALTH AVE BRONX NY, 10472, 2020, 0, GQ610108OM, OM, CLOSED, 05/09/2018, 01/09/2019, DE, ROM-00005-19
203177, 1354 COMMONWEALTH AVE BRONX NY, 10472, 2020, 0, IM610010OM, OM, CLOSED, 01/16/2020, 11/23/2020, GP, M66
203177, 1354 COMMONWEALTH AVE BRONX NY, 10472, 2020, 0, HQ610110OM, OM, OPEN, 05/28/2019, 999, GP, MSA
203177, 1354 COMMONWEALTH AVE BRONX NY, 10472, 2020, 0, HQ610110OM, OM, OPEN, 05/28/2019, 999, GP, MSA, RPZ BACKFLOW DEVICE, 8250.00, 0, 01/03/2018
208950, 480 CONCORD AVE BRONX NY, 10455, 2019, 0, ZI630048OM, OM, CLOSED, 09/19/2011, 12/01/2011, GP, RXA-000810-19, GAS REPIPE, 108250.00, 103250.00, 03/27/2009
208950, 480 CONCORD AVE BRONX NY, 10455, 2019, 0, AX630038OM, OM, CLOSED, 12/17/2012, 02/19/2013, GR, ROM-00015-13, REWIRING, 142000.00, 142000.00, 08/24/2011
208950, 480 CONCORD AVE BRONX NY, 10455, 2019, 0, BN630026OM, OM, CLOSED, 02/05/2013, 04/17/2013, GR, ROM-00030-13, ELEVATOR UPGRADING, 87725.00, 87725.00, 02/28/2011
208950, 480 CONCORD AVE BRONX NY, 10455, 2019, 0, BR630020OM, OM, CLOSED, 06/05/2013, 07/31/2015, GR, ROM-00040-15, REPIPING, 220500.00, 220500.00, 07/28/2011
208950, 480 CONCORD AVE BRONX NY, 10455, 2019, 0, BT630069X, X, CLOSED, 08/30/2013, 09/04/2013, GP, RX-00011-13
208950, 480 CONCORD AVE BRONX NY, 10455, 2019, 0, BT630070X, X, CLOSED, 08/30/2013, 09/04/2013, GP, RX-00011-13
221453, 2025 CONTINENTAL AVE BRONX NY, 10461, 2020, 0, CR610015OM, OM, CLOSED, 06/06/2014, 07/12/2016, GP, RISF-00060-18, POINTING, 197837.00, 193012.00, 10/15/2013
221453, 2025 CONTINENTAL AVE BRONX NY, 10461, 2020, 0, ET610026X, X, CLOSED, 08/29/2016, 11/02/2016, GR, RX-00007-16
221924, 3437 CORSA AVE BRONX NY, 10469, 2020, 0, DR610173OM, OM, CLOSED, 06/11/2015, 10/18/2016, GP, RISF-00107-18, NEW ROOF, 1075746.21, 1074546.21, 06/18/2013
221924, 3437 CORSA AVE BRONX NY, 10469, 2020, 0, DR610173OM, OM, CLOSED, 06/11/2015, 10/18/2016, GP, RISF-00107-18, ARCHITECTURAL SVCES, 15033.75, 0.00, 05/10/2013
221924, 3437 CORSA AVE BRONX NY, 10469, 2020, 0, FO610022X, X, CLOSED, 03/30/2017, 06/21/2017, GR, RX-00004-17
221924, 3437 CORSA AVE BRONX NY, 10469, 2020, 0, GU610023X, X, CLOSED, 09/26/2018, 09/27/2018, GR, RX-00003-18
226277, 3485 CORSA AVE BRONX NY, 10469, 2020, 0, CT610058OM, OM, CLOSED, 08/13/2014, 03/11/2016, GP, ROM-00023-16, BURNERS, 393068.00, 367523.00, 12/08/2011
226277, 3485 CORSA AVE BRONX NY, 10469, 2020, 0, CT610058OM, OM, CLOSED, 08/13/2014, 03/11/2016, GP, ROM-00023-16, CONSULTING SERVICES, 29800.00, 0.00, 07/28/2011
226277, 3485 CORSA AVE BRONX NY, 10469, 2020, 0, DR610167OM, OM, CLOSED, 06/10/2015, 10/12/2016, GP, RRO-00004-18, NEW ROOF, 1078841.64, 1052861.34, 06/18/2013
226277, 3485 CORSA AVE BRONX NY, 10469, 2020, 0, DR610167OM, OM, CLOSED, 06/10/2015, 10/12/2016, GP, RRO-00004-18, ARCHITECTURAL SVCES, 15033.75, 0.00, 05/10/2013
203510, 744 COSTER ST BRONX NY, 10474, 2020, 0, BV630007OM, OM, CLOSED, 10/02/2013, 11/24/2014, GP, ROM-00070-14, EXTERIOR RESTORATION, 25040.00, 24655.00, 08/12/2011
203510, 744 COSTER ST BRONX NY, 10474, 2020, 0, CX630008OM, OM, CLOSED, 12/08/2014, 06/03/2015, GP, ROM-00038-15, BURNER, 42000.00, 41363.00, 02/18/2013
200021, 754 COSTER ST BRONX NY, 10474, 2020, 0, ZC610055OM, OM, CLOSED, 03/14/2011, 04/08/2013, GP, ROM-00023-13, GAS REPIPE, 65000.00, 59000.00, 02/03/2011
200021, 754 COSTER ST BRONX NY, 10474, 2020, 0, AT610086X, X, CLOSED, 08/16/2012, 08/22/2012, CW, RX-00008-12
209767, 653 COURTLANDT AVE BRONX NY, 10451, 2020, 0, AP610011X, X, CLOSED, 04/05/2012, 04/05/2012, CW, RX-00002-12
209363, 647 TO 655 CRESCENT AVE BRONX NY, 10458, 2020, 0, XH630048OM, OM, CLOSED, 08/14/2009, 04/12/2010, GR, RXX-000915-18, NEW ROOF, 25274.94, 25274.94, 09/14/2007
209363, 647 TO 655 CRESCENT AVE BRONX NY, 10458, 2020, 0, HW610015OM, OM, OPEN, 11/12/2019, 999, GR, MSM, GAS PIPING SYSTEM, 72900.00, 0, 05/25/2018
200881, 2076 TO 2078 CRESTON AVE BRONX NY, 10453, 2018, 0, XI610102OM, OM, CLOSED, 09/28/2009, 08/02/2010, GP, RXX-000922-18, NEW ROOF, 36720.00, 0.00, 03/01/2008
200881, 2076 TO 2078 CRESTON AVE BRONX NY, 10453, 2018, 0, XI610102OM, OM, CLOSED, 09/28/2009, 08/02/2010, GP, RXX-000922-18, DOORS, 10750.00, 10750.00, 09/24/2007
208502, 2188 TO 2190 CRESTON AVE BRONX NY, 10453, 2020, 0, YD610045X, X, CLOSED, 04/06/2010, 02/18/2011, GR, RXX-000104-20, ELEVATOR UPGRADING, 98205.00, 97084.00, 11/17/2016
208502, 2188 TO 2190 CRESTON AVE BRONX NY, 10453, 2020, 0, FW610001OM, OM, CLOSED, 11/03/2017, 02/15/2018, GP, ROM-00022-18
208502, 2188 TO 2190 CRESTON AVE BRONX NY, 10453, 2020, 0, FW610001OM, OM, CLOSED, 11/03/2017, 02/15/2018, GP, ROM-00022-18, INTERCOM, 3110.00, 0.00, 02/22/2017
208502, 2188 TO 2190 CRESTON AVE BRONX NY, 10453, 2020, 0, FW610001OM, OM, CLOSED, 11/03/2017, 02/15/2018, GP, ROM-00022-18, FUEL COMPUTER, 4850.00, 0.00, 04/26/2017
208502, 2188 TO 2190 CRESTON AVE BRONX NY, 10453, 2020, 0, FW610001OM, OM, CLOSED, 11/03/2017, 02/15/2018, GP, ROM-00022-18, ENTRANCE DOORS, 9791.69, 9450.00, 03/08/2017
208502, 2188 TO 2190 CRESTON AVE BRONX NY, 10453, 2020, 0, FW610001OM, OM, CLOSED, 11/03/2017, 02/15/2018, GP, ROM-00022-18, HALL WINDOWS, 15120.00, 15120.00, 06/01/2017
200409, 2764 TO 2766 CRESTON AVE BRONX NY, 10468, 2020, 0, FO610079OM, OM, CLOSED, 03/16/2017, 03/07/2018, DE, ROM-00027-18, WATERPROOF/POINT/REL, 88793.25, 0, 06/25/2015
205796, 2043 CRESTON AVE BRONX NY, 10453, 2019, 0, GM610114OM, OM, CLOSED, 01/25/2018, 06/25/2018, GR, ROM-00060-18, FACADE, 83348.50, 83348.50, 01/15/2016
205796, 2043 CRESTON AVE BRONX NY, 10453, 2019, 0, GM610114OM, OM, CLOSED, 01/25/2018, 06/25/2018, GR, ROM-00060-18, NEW ROOF, 33450.00, 33450.00, 01/15/2016
205796, 2043 CRESTON AVE BRONX NY, 10453, 2019, 0, GM610114OM, OM, CLOSED, 01/25/2018, 06/25/2018, GR, ROM-00060-18, SIDEWALK SHED, 10115.00, 10115.00, 03/29/2016
205796, 2043 CRESTON AVE BRONX NY, 10453, 2019, 0, GM610114OM, OM, CLOSED, 01/25/2018, 06/25/2018, GR, ROM-00060-18, BURNER, 57998.00, 57998.00, 02/29/2016
205796, 2043 CRESTON AVE BRONX NY, 10453, 2019, 0, GM610114OM, OM, CLOSED, 01/25/2018, 06/25/2018, GR, ROM-00060-18, HALLWAY WINDOWS, 6990.00, 6990.00, 02/10/2016
205796, 2043 CRESTON AVE BRONX NY, 10453, 2019, 0, HR610171OM, OM, OPEN, 06/12/2019, 999, GR, MTK, REWIRING, 159245.85, 0, 10/25/2017
208424, 2055 CRESTON AVE BRONX NY, 10453, 2020, 0, EU630054OM, OM, CLOSED, 09/01/2016, 09/28/2017, GP, ROM-00075-17, BURNER, 68600.00, 65828.00, 12/30/2014
208424, 2055 CRESTON AVE BRONX NY, 10453, 2020, 0, EU630054OM, OM, CLOSED, 09/01/2016, 09/28/2017, GP, ROM-00075-17, CHIMNEY, 22750.00, 22750.00, 06/02/2014
208424, 2055 CRESTON AVE BRONX NY, 10453, 2020, 0, EU630054OM, OM, CLOSED, 09/01/2016, 09/28/2017, GP, ROM-00075-17, SECURITY SYSTEM, 20720.00, 20720.00, 05/30/2016
211146, 2150 CRESTON AVE BRONX NY, 10453, 2020, 0, HR610263OM, OM, OPEN, 06/07/2019, 999, NONE, MTK, CAMERA SYSTEM, 39833.95, 0, 08/06/2018
209141, 2264 CRESTON AVE BRONX NY, 10453, 2020, 0, XG610065X, X, CLOSED, 07/27/2009, 03/26/2010, GP, RRT-00014-12, NEW WINDOWS, 69184.00, 0, 10/25/2010
209141, 2264 CRESTON AVE BRONX NY, 10453, 2020, 0, AM610044OM, OM, CLOSED, 01/23/2012, 05/21/2014, DE, RISF-00002-16
209141, 2264 CRESTON AVE BRONX NY, 10453, 2020, 0, AM610044OM, OM, CLOSED, 01/23/2012, 05/21/2014, DE, RISF-00002-16, INSTALLER, 44860.00, 0, 10/25/2010
209141, 2264 CRESTON AVE BRONX NY, 10453, 2020, 0, AM610044OM, OM, CLOSED, 01/23/2012, 05/21/2014, DE, RISF-00002-16, NEW ROOF, 18010.00, 0, 01/04/2010
209141, 2264 CRESTON AVE BRONX NY, 10453, 2020, 0, AM610044OM, OM, CLOSED, 01/23/2012, 05/21/2014, DE, RISF-00002-16, HOT WATER HEATER, 20250.00, 0, 09/10/2010, BRICKWORK, 64000.00, 0, 05/01/2017
209141, 2264 CRESTON AVE BRONX NY, 10453, 2020, 0, ER610025X, X, CLOSED, 06/15/2016, 06/15/2016, CW, RX-00002-16
209141, 2264 CRESTON AVE BRONX NY, 10453, 2020, 0, HR610233OM, OM, OPEN, 06/20/2019, 999, CW, MTK
209141, 2264 CRESTON AVE BRONX NY, 10453, 2020, 0, HR610233OM, OM, OPEN, 06/20/2019, 999, CW, MTK, STUCCO PARAPET, 35000.00, 0, 05/01/2017
206903, 2301 CRESTON AVE BRONX NY, 10468, 2020, 0, DR610066OM, OM, CLOSED, 06/15/2015, 10/19/2015, GP, ROM-00067-15, EXTERIOR RESTORATION, 97175.00, 90875.00, 09/03/2014
205811, 2390 CRESTON AVE BRONX NY, 10468, 2020, 0, ZL610063OM, OM, CLOSED, 12/23/2011, 01/22/2013, GP, RISF-00121-15, WINDOWS INSTALLER, 23700.00, 23700.00, 12/14/2010
205811, 2390 CRESTON AVE BRONX NY, 10468, 2020, 0, ZL610063OM, OM, CLOSED, 12/23/2011, 01/22/2013, GP, RISF-00121-15, ROOF REPLACEMENT, 6920.00, 6920.00, 07/18/2011
205811, 2390 CRESTON AVE BRONX NY, 10468, 2020, 0, ZL610063OM, OM, CLOSED, 12/23/2011, 01/22/2013, GP, RISF-00121-15, WINDOWS SUPPLIER, 29227.00, 26936.92, 12/14/2010
205811, 2390 CRESTON AVE BRONX NY, 10468, 2020, 0, ZL610063OM, OM, CLOSED, 12/23/2011, 01/22/2013, GP, RISF-00121-15, ROOF INSULATION, 6245.00, 6245.00, 12/03/2010
205811, 2390 CRESTON AVE BRONX NY, 10468, 2020, 0, ZL610063OM, OM, CLOSED, 12/23/2011, 01/22/2013, GP, RISF-00121-15, LOBBY DOOR, 5607.00, 5385.00, 07/18/2011
205811, 2390 CRESTON AVE BRONX NY, 10468, 2020, 0, ZL610063OM, OM, CLOSED, 12/23/2011, 01/22/2013, GP, RISF-00121-15, INTERCOM, 1269.00, 1201.50, 04/15/2011
205811, 2390 CRESTON AVE BRONX NY, 10468, 2020, 0, BR610039OM, OM, CLOSED, 06/03/2013, 06/06/2016, DE, ROM-00050-16, BURNER, 23000.00, 0, 04/22/2011
205811, 2390 CRESTON AVE BRONX NY, 10468, 2020, 0, BR610039OM, OM, CLOSED, 06/03/2013, 06/06/2016, DE, ROM-00050-16, NEW HOT WATER HEATER, 14038.00, 0, 04/22/2011
205811, 2390 CRESTON AVE BRONX NY, 10468, 2020, 0, BR610039OM, OM, CLOSED, 06/03/2013, 06/06/2016, DE, ROM-00050-16, REPIPING, 22500.00, 0, 04/10/2012
205811, 2390 CRESTON AVE BRONX NY, 10468, 2020, 0, BT630056X, X, CLOSED, 08/28/2013, 08/30/2013, GP, RX-00010-13
205811, 2390 CRESTON AVE BRONX NY, 10468, 2020, 0, ET630030X, X, CLOSED, 08/29/2016, 01/17/2017, VO, MX99
203409, 2415 CRESTON AVE BRONX NY, 10468, 2018, 0, ZJ610006OM, OM, CLOSED, 10/03/2011, 01/03/2012, GP, ROM-00006-12, GAS RE-PIPING, 50000.00, 49396.50, 04/08/2010
210147, 2554 CRESTON AVE BRONX NY, 10468, 2020, 0, HT610010OM, OM, OPEN, 08/07/2019, 999, NONE, MTK, ARCHITECT FEES, 11165.00, 0, 06/20/2015
210147, 2554 CRESTON AVE BRONX NY, 10468, 2020, 0, HT610010OM, OM, OPEN, 08/07/2019, 999, NONE, MTK, ASBESTOS REMOVAL, 19280.00, 0, 06/20/2016
210147, 2554 CRESTON AVE BRONX NY, 10468, 2020, 0, HT610010OM, OM, OPEN, 08/07/2019, 999, NONE, MTK, AIR-MONITORING, 2400.00, 0, 06/20/2016
210147, 2554 CRESTON AVE BRONX NY, 10468, 2020, 0, HT610010OM, OM, OPEN, 08/07/2019, 999, NONE, MTK, FACADE RESTORATION, 161520.00, 0, 09/27/2016
200824, 2600 CRESTON AVE BRONX NY, 10468, 2019, 0, AR630042OM, OM, CLOSED, 06/12/2012, 09/26/2012, GR, ROM-00061-12, FACADE, 33700.00, 33700.00, 05/09/2011
200824, 2600 CRESTON AVE BRONX NY, 10468, 2019, 0, GQ630009OM, OM, CLOSED, 05/02/2018, 01/17/2019, GP, ROM-00005-19, GAS REPIPE, 126500.00, 121293.51, 08/21/2015
200887, 2608 CRESTON AVE BRONX NY, 10468, 2020, 0, AR610056OM, OM, CLOSED, 06/22/2012, 10/19/2012, GP, ROM-00070-12, ELEVATOR MODERNIZED, 119312.00, 117078.10, 03/30/2011
200887, 2608 CRESTON AVE BRONX NY, 10468, 2020, 0, AW610009OM, OM, CLOSED, 11/05/2012, 05/17/2013, GP, ROM-00037-13, FACADE, 82470.00, 80670.00, 04/15/2011
200887, 2608 CRESTON AVE BRONX NY, 10468, 2020, 0, AW610009OM, OM, CLOSED, 11/05/2012, 05/17/2013, GP, ROM-00037-13, COMMON AREA DOORS, 4650.00, 4650.00, 05/10/2011
200887, 2608 CRESTON AVE BRONX NY, 10468, 2020, 0, AW610009OM, OM, CLOSED, 11/05/2012, 05/17/2013, GP, ROM-00037-13, MAIN ENTRANCE DOOR, 6900.00, 6900.00, 05/10/2011
200887, 2608 CRESTON AVE BRONX NY, 10468, 2020, 0, EM610024X, X, CLOSED, 01/12/2016, 03/11/2016, GP, RX-00002-16, REWIRING, 206704.00, 0, 08/15/2018
200887, 2608 CRESTON AVE BRONX NY, 10468, 2020, 0, EM610025X, X, CLOSED, 01/12/2016, 03/16/2016, GP, RX-00002-16
200887, 2608 CRESTON AVE BRONX NY, 10468, 2020, 0, HR610143OM, OM, OPEN, 06/03/2019, 999, GP, MJC, FACADE, 390575.00, 0, 08/13/2018
200887, 2608 CRESTON AVE BRONX NY, 10468, 2020, 0, HR610143OM, OM, OPEN, 06/03/2019, 999, GP, MJC, PLUMBING-REPIPE, 427500.00, 0, 07/01/2018
200887, 2608 CRESTON AVE BRONX NY, 10468, 2020, 0, HR610154OM, OM, OPEN, 06/07/2019, 999, GP, MKH
201363, 2685 CRESTON AVE BRONX NY, 10468, 2020, 0, BX610005X, X, CLOSED, 12/03/2013, 12/03/2013, CW, RX-00009-13
208201, 2800 CRESTON AVE BRONX NY, 10468, 2020, 0, GX610059OM, OM, CLOSED, 12/26/2018, 04/23/2019, GR, ROM-00042-19, BURNER, 50848.50, 50848.50, 07/15/2016
208201, 2800 CRESTON AVE BRONX NY, 10468, 2020, 0, GX610059OM, OM, CLOSED, 12/26/2018, 04/23/2019, GR, ROM-00042-19, CHIMNEY LINER, 28000.00, 28000.00, 01/05/2017
206373, 2850 CRESTON AVE BRONX NY, 10468, 2019, 0, HS610019OM, OM, CLOSED, 07/29/2019, 12/31/2019, DE, ROM-00060-19, GAS-REPIPING, 90000.00, 0, 03/04/2019
221501, 1210 TO 1230 CROES AVE BRONX NY, 10472, 2018, 0, XF610055X, X, CLOSED, 06/22/2009, 03/04/2010, GR, RXX-000811-18
200776, 1160 CROMWELL AVE BRONX NY, 10452, 2020, 0, DP610083OM, OM, CLOSED, 04/20/2015, 11/24/2017, GP, RRT-00019-18, WINDOWS SUPPLIER, 91773.00, 88788.52, 04/01/2014
